starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 19:57:53 2014	1391745473	1668	483	2152	483
Thu Feb 06 19:58:06 2014	1391745486	365	1791	2156	1791
Thu Feb 06 19:57:40 2014	1391745460	450	1710	2159	1710
Thu Feb 06 19:59:10 2014	1391745550	347	1817	2164	1813
Thu Feb 06 19:58:31 2014	1391745511	1717	453	2170	453
Thu Feb 06 19:59:13 2014	1391745553	453	1721	2174	1721
Thu Feb 06 19:58:52 2014	1391745532	1484	691	2175	691
Thu Feb 06 19:58:52 2014	1391745532	1658	517	2175	517
Thu Feb 06 19:58:52 2014	1391745532	1580	596	2176	466
Thu Feb 06 19:58:54 2014	1391745534	1573	605	2178	604
Thu Feb 06 19:59:13 2014	1391745553	459	1729	2187	1728
Thu Feb 06 19:57:35 2014	1391745455	1748	452	2200	452
Thu Feb 06 19:58:52 2014	1391745532	1501	702	2203	563
Thu Feb 06 19:58:24 2014	1391745504	1624	581	2205	435
Thu Feb 06 19:58:42 2014	1391745522	1930	283	2213	282
Thu Feb 06 19:58:24 2014	1391745504	1633	582	2215	582
Thu Feb 06 19:58:49 2014	1391745529	2060	159	2218	158
Thu Feb 06 19:58:27 2014	1391745507	1967	258	2226	258
Thu Feb 06 19:58:51 2014	1391745531	1624	607	2231	607
Thu Feb 06 19:58:17 2014	1391745497	1644	591	2235	591
Thu Feb 06 19:58:54 2014	1391745534	1627	609	2236	608
Thu Feb 06 19:59:00 2014	1391745540	1632	604	2236	604
Thu Feb 06 19:58:28 2014	1391745508	446	1793	2239	1793
Thu Feb 06 19:58:17 2014	1391745497	1648	594	2242	594
Thu Feb 06 19:58:28 2014	1391745508	446	1796	2243	1793
Thu Feb 06 19:58:17 2014	1391745497	1673	573	2246	573
Thu Feb 06 19:58:31 2014	1391745511	456	1791	2247	1791
Thu Feb 06 19:59:01 2014	1391745541	1640	609	2248	608
Thu Feb 06 19:59:00 2014	1391745540	1644	608	2252	604
Thu Feb 06 19:57:45 2014	1391745465	447	1807	2254	1806
Thu Feb 06 19:59:01 2014	1391745541	1647	607	2254	607
Thu Feb 06 19:59:06 2014	1391745546	437	1821	2258	1821
Thu Feb 06 19:59:06 2014	1391745546	437	1821	2259	1821
Thu Feb 06 19:58:33 2014	1391745513	1652	607	2259	606
Thu Feb 06 19:58:54 2014	1391745534	1689	573	2262	573
Thu Feb 06 19:59:03 2014	1391745543	447	1816	2263	1816
Thu Feb 06 19:58:35 2014	1391745515	429	1836	2265	1835
Thu Feb 06 19:58:32 2014	1391745512	463	1803	2266	1803
Thu Feb 06 19:57:54 2014	1391745474	1966	300	2266	297
