starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 23:07:50 2014	1391746070	0	5233	5233	5233
Thu Feb 06 23:07:49 2014	1391746069	0	5234	5234	5234
Thu Feb 06 23:06:24 2014	1391745984	0	5239	5239	5239
Thu Feb 06 23:07:50 2014	1391746070	0	5252	5252	5252
Thu Feb 06 23:06:23 2014	1391745983	0	5254	5254	5254
Thu Feb 06 23:06:23 2014	1391745983	0	5254	5254	5254
Thu Feb 06 23:06:31 2014	1391745991	0	5268	5268	5268
Thu Feb 06 23:06:20 2014	1391745980	0	5271	5271	5271
Thu Feb 06 23:07:50 2014	1391746070	0	5276	5276	5276
Thu Feb 06 23:06:27 2014	1391745987	0	5295	5295	5295
Thu Feb 06 23:06:26 2014	1391745986	0	5300	5300	5300
Thu Feb 06 23:06:26 2014	1391745986	0	5304	5304	5303
Thu Feb 06 23:06:31 2014	1391745991	0	5306	5306	5306
Thu Feb 06 23:06:32 2014	1391745992	0	5308	5308	5308
Thu Feb 06 23:06:32 2014	1391745992	0	5312	5312	5312
Thu Feb 06 23:07:50 2014	1391746070	0	5319	5319	5319
Thu Feb 06 23:06:32 2014	1391745992	0	5321	5321	5321
Thu Feb 06 23:06:20 2014	1391745980	0	5322	5322	5322
Thu Feb 06 23:07:49 2014	1391746069	0	5326	5326	5326
Thu Feb 06 23:07:50 2014	1391746070	0	5341	5341	5340
Thu Feb 06 23:06:26 2014	1391745986	0	5343	5343	5343
Thu Feb 06 23:06:32 2014	1391745992	0	5345	5345	5345
Thu Feb 06 23:07:50 2014	1391746070	0	5347	5347	5347
Thu Feb 06 23:07:49 2014	1391746069	0	5350	5350	5350
Thu Feb 06 23:06:20 2014	1391745980	0	5357	5357	5357
Thu Feb 06 23:07:50 2014	1391746070	0	5369	5369	5368
Thu Feb 06 23:06:23 2014	1391745983	0	5373	5373	5373
Thu Feb 06 23:06:26 2014	1391745986	0	5375	5375	5375
Thu Feb 06 23:07:50 2014	1391746070	0	5378	5378	5378
Thu Feb 06 23:07:21 2014	1391746041	0	5379	5379	5379
Thu Feb 06 23:06:19 2014	1391745979	0	5380	5380	5380
Thu Feb 06 23:06:26 2014	1391745986	0	5383	5383	5383
Thu Feb 06 23:06:20 2014	1391745980	0	5387	5387	5387
Thu Feb 06 23:07:25 2014	1391746045	0	5395	5395	5394
Thu Feb 06 23:06:20 2014	1391745980	0	5411	5411	5411
Thu Feb 06 23:06:26 2014	1391745986	0	5430	5430	5430
Thu Feb 06 23:06:20 2014	1391745980	0	5433	5433	5433
Thu Feb 06 23:06:27 2014	1391745987	0	5441	5441	5441
Thu Feb 06 23:07:50 2014	1391746070	0	5443	5443	5443
Thu Feb 06 23:07:50 2014	1391746070	0	5454	5454	5454
Thu Feb 06 23:06:20 2014	1391745980	0	5468	5468	5468
Thu Feb 06 23:07:50 2014	1391746070	0	5472	5472	5472
