starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 20:34:44 2014	1391736884	17	1991	2008	1991
Thu Feb 06 20:34:41 2014	1391736881	16	1994	2009	1992
Thu Feb 06 20:34:41 2014	1391736881	16	1996	2013	1996
Thu Feb 06 20:34:48 2014	1391736888	15	2001	2017	2001
Thu Feb 06 20:34:41 2014	1391736881	15	2004	2018	2002
Thu Feb 06 20:34:55 2014	1391736895	17	2002	2019	1998
Thu Feb 06 20:35:00 2014	1391736900	50	1971	2021	1971
Thu Feb 06 20:35:00 2014	1391736900	37	1987	2023	1986
Thu Feb 06 20:34:48 2014	1391736888	18	2005	2024	2003
Thu Feb 06 20:35:00 2014	1391736900	49	1977	2026	1976
Thu Feb 06 20:34:48 2014	1391736888	15	2012	2027	2012
Thu Feb 06 20:34:48 2014	1391736888	15	2013	2028	2013
Thu Feb 06 20:34:44 2014	1391736884	16	2013	2029	2012
Thu Feb 06 20:34:41 2014	1391736881	17	2013	2030	2012
Thu Feb 06 20:34:48 2014	1391736888	21	2012	2032	2012
Thu Feb 06 20:34:48 2014	1391736888	15	2018	2032	2017
Thu Feb 06 20:34:48 2014	1391736888	15	2019	2034	2018
Thu Feb 06 20:34:41 2014	1391736881	17	2018	2035	2017
Thu Feb 06 20:34:48 2014	1391736888	16	2019	2035	2019
Thu Feb 06 20:34:41 2014	1391736881	17	2018	2035	2017
Thu Feb 06 20:34:48 2014	1391736888	16	2020	2036	2020
Thu Feb 06 20:34:41 2014	1391736881	20	2019	2038	2018
Thu Feb 06 20:34:48 2014	1391736888	15	2024	2039	2024
Thu Feb 06 20:34:41 2014	1391736881	21	2019	2040	2018
Thu Feb 06 20:34:41 2014	1391736881	21	2019	2040	2018
Thu Feb 06 20:34:41 2014	1391736881	20	2020	2041	2020
Thu Feb 06 20:34:41 2014	1391736881	21	2021	2041	2020
Thu Feb 06 20:34:48 2014	1391736888	16	2026	2042	2022
Thu Feb 06 20:34:48 2014	1391736888	15	2026	2042	2026
Thu Feb 06 20:34:48 2014	1391736888	14	2028	2042	2028
Thu Feb 06 20:34:41 2014	1391736881	21	2026	2047	2026
Thu Feb 06 20:34:41 2014	1391736881	17	2039	2056	2038
Thu Feb 06 20:34:41 2014	1391736881	16	2040	2056	2040
Thu Feb 06 20:34:41 2014	1391736881	16	2040	2056	2040
Thu Feb 06 20:34:41 2014	1391736881	15	2041	2056	2040
Thu Feb 06 20:34:48 2014	1391736888	15	2047	2062	2046
Thu Feb 06 20:35:00 2014	1391736900	29	2032	2062	2032
Thu Feb 06 20:34:48 2014	1391736888	20	2044	2065	2044
Thu Feb 06 20:34:48 2014	1391736888	23	2046	2069	2046
Thu Feb 06 20:35:00 2014	1391736900	36	2038	2074	2037
Thu Feb 06 20:34:41 2014	1391736881	19	2056	2074	2056
Thu Feb 06 20:34:48 2014	1391736888	20	2057	2078	2057
Thu Feb 06 20:34:48 2014	1391736888	22	2060	2082	2057
Thu Feb 06 20:35:00 2014	1391736900	31	2056	2086	2055
Thu Feb 06 20:34:48 2014	1391736888	26	2061	2087	2061
Thu Feb 06 20:34:48 2014	1391736888	30	2062	2092	2061
Thu Feb 06 20:34:48 2014	1391736888	30	2064	2094	2064
Thu Feb 06 20:35:00 2014	1391736900	31	2071	2101	2071
Thu Feb 06 20:35:00 2014	1391736900	31	2078	2109	2078
Thu Feb 06 20:34:36 2014	1391736876	1011	1100	2112	1099
Thu Feb 06 20:34:56 2014	1391736896	21	2095	2116	2095
Thu Feb 06 20:34:36 2014	1391736876	1015	1105	2120	1104
Thu Feb 06 20:35:00 2014	1391736900	50	2081	2131	2081
Thu Feb 06 20:34:48 2014	1391736888	31	2102	2133	2101
Thu Feb 06 20:35:00 2014	1391736900	30	2106	2136	2106
Thu Feb 06 20:35:00 2014	1391736900	37	2101	2138	2101
Thu Feb 06 20:35:00 2014	1391736900	33	2119	2151	2118
Thu Feb 06 20:34:40 2014	1391736880	30	2132	2162	2131
Thu Feb 06 20:34:40 2014	1391736880	36	2131	2167	2130
Thu Feb 06 20:34:48 2014	1391736888	19	2148	2167	2148
Thu Feb 06 20:34:40 2014	1391736880	28	2140	2167	2139
Thu Feb 06 20:34:51 2014	1391736891	1021	1147	2168	1146
Thu Feb 06 20:34:40 2014	1391736880	37	2132	2170	2132
Thu Feb 06 20:34:40 2014	1391736880	35	2135	2170	2134
Thu Feb 06 20:35:00 2014	1391736900	31	2140	2171	2139
Thu Feb 06 20:34:46 2014	1391736886	33	2139	2172	2139
Thu Feb 06 20:34:40 2014	1391736880	40	2134	2174	2133
Thu Feb 06 20:34:48 2014	1391736888	16	2159	2174	2157
Thu Feb 06 20:34:40 2014	1391736880	30	2145	2175	2145
Thu Feb 06 20:34:40 2014	1391736880	39	2136	2175	2133
Thu Feb 06 20:34:40 2014	1391736880	32	2144	2176	2143
Thu Feb 06 20:34:48 2014	1391736888	16	2162	2178	2162
Thu Feb 06 20:34:46 2014	1391736886	39	2139	2178	2139
Thu Feb 06 20:34:40 2014	1391736880	35	2144	2179	2143
Thu Feb 06 20:34:46 2014	1391736886	32	2147	2179	2147
Thu Feb 06 20:34:46 2014	1391736886	32	2147	2180	2147
Thu Feb 06 20:34:40 2014	1391736880	32	2149	2181	2148
Thu Feb 06 20:34:46 2014	1391736886	23	2158	2182	2158
Thu Feb 06 20:34:46 2014	1391736886	39	2145	2184	2145
Thu Feb 06 20:34:48 2014	1391736888	16	2169	2184	2168
Thu Feb 06 20:34:48 2014	1391736888	15	2172	2187	2171
Thu Feb 06 20:34:40 2014	1391736880	40	2150	2190	2150
Thu Feb 06 20:34:56 2014	1391736896	19	2176	2195	2176
Thu Feb 06 20:34:56 2014	1391736896	20	2177	2197	2174
Thu Feb 06 20:34:40 2014	1391736880	32	2166	2198	2166
Thu Feb 06 20:35:00 2014	1391736900	31	2168	2199	2168
