starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 20:33:07 2014	1391736787	28	129	157	128
Thu Feb 06 20:33:08 2014	1391736788	47	109	157	109
Thu Feb 06 20:33:09 2014	1391736789	30	127	157	126
Thu Feb 06 20:33:06 2014	1391736786	31	126	157	122
Thu Feb 06 20:33:07 2014	1391736787	27	130	157	130
Thu Feb 06 20:33:04 2014	1391736784	29	128	157	128
Thu Feb 06 20:33:09 2014	1391736789	30	127	157	126
Thu Feb 06 20:33:09 2014	1391736789	67	90	157	89
Thu Feb 06 20:33:07 2014	1391736787	33	124	157	124
Thu Feb 06 20:33:06 2014	1391736786	32	126	158	114
Thu Feb 06 20:33:08 2014	1391736788	40	118	158	118
Thu Feb 06 20:33:05 2014	1391736785	24	134	158	133
Thu Feb 06 20:33:06 2014	1391736786	31	127	158	126
Thu Feb 06 20:33:06 2014	1391736786	31	127	158	126
Thu Feb 06 20:33:09 2014	1391736789	50	109	158	108
Thu Feb 06 20:33:09 2014	1391736789	35	123	158	123
Thu Feb 06 20:33:00 2014	1391736780	33	125	158	125
Thu Feb 06 20:33:08 2014	1391736788	35	124	158	124
Thu Feb 06 20:33:09 2014	1391736789	35	123	158	123
Thu Feb 06 20:33:04 2014	1391736784	22	136	159	136
Thu Feb 06 20:33:08 2014	1391736788	35	124	159	124
Thu Feb 06 20:33:03 2014	1391736783	31	128	159	127
Thu Feb 06 20:33:09 2014	1391736789	36	123	159	122
Thu Feb 06 20:33:04 2014	1391736784	16	143	159	143
Thu Feb 06 20:33:05 2014	1391736785	41	118	159	118
Thu Feb 06 20:33:04 2014	1391736784	33	126	159	126
Thu Feb 06 20:33:04 2014	1391736784	26	133	159	133
Thu Feb 06 20:33:05 2014	1391736785	16	143	159	143
Thu Feb 06 20:33:04 2014	1391736784	21	138	159	138
Thu Feb 06 20:33:09 2014	1391736789	35	123	159	123
Thu Feb 06 20:33:08 2014	1391736788	15	144	159	144
Thu Feb 06 20:33:09 2014	1391736789	37	121	159	121
Thu Feb 06 20:33:04 2014	1391736784	36	123	159	123
Thu Feb 06 20:33:03 2014	1391736783	32	127	159	127
Thu Feb 06 20:33:07 2014	1391736787	33	126	159	126
Thu Feb 06 20:33:04 2014	1391736784	21	138	159	138
Thu Feb 06 20:33:04 2014	1391736784	21	138	159	136
Thu Feb 06 20:33:06 2014	1391736786	31	128	159	128
Thu Feb 06 20:33:04 2014	1391736784	29	130	159	129
Thu Feb 06 20:33:08 2014	1391736788	35	124	159	124
Thu Feb 06 20:33:04 2014	1391736784	36	123	159	123
Thu Feb 06 20:33:03 2014	1391736783	25	134	159	134
Thu Feb 06 20:33:08 2014	1391736788	18	142	159	142
